method,image,text,vdrop,vincr,tdrop,tincr
libragrad,/media/crk/vol3/rt/coco/val2017/000000260470.jpg,A counter topped with a large white frosted cake sitting next to small pastry.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000260470.jpg,A counter topped with a large white frosted cake sitting next to small pastry.,2.4718403816223145,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000462643.jpg,A person holding a broken up cell phone.,0.23823920637369156,0.0,0.040796585381031036,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000462643.jpg,A person holding a broken up cell phone.,0.5972128361463547,0.0,1.6294831410050392,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000462643.jpg,A person holding a broken up cell phone.,0.37483107298612595,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000462643.jpg,A person holding a broken up cell phone.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000021503.jpg,Crackers with spread on table with remote in background,2.1369606256484985,0.0,0.11170171201229095,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000021503.jpg,Crackers with spread on table with remote in background,5.2213869988918304,0.0,1.7225120216608047,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000021503.jpg,Crackers with spread on table with remote in background,2.921011671423912,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000021503.jpg,Crackers with spread on table with remote in background,4.632608965039253,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000302165.jpg,A herd of cows laying on dry grass.,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000302165.jpg,A herd of cows laying on dry grass.,8.430910110473633,0.0,1.7993316054344177,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000302165.jpg,A herd of cows laying on dry grass.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000302165.jpg,A herd of cows laying on dry grass.,0.0,100.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000332570.jpg,the portable device is displaying a very important message.,0.9570637717843056,0.0,1.393679901957512,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000332570.jpg,the portable device is displaying a very important message.,1.6033884137868881,0.0,1.7149433493614197,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000332570.jpg,the portable device is displaying a very important message.,0.6720339879393578,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000332570.jpg,the portable device is displaying a very important message.,0.5493633449077606,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000056344.jpg,Two computer monitors on a desk with a keyboard and mouse,1.9307084381580353,0.0,0.0523710623383522,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000056344.jpg,Two computer monitors on a desk with a keyboard and mouse,5.865446850657463,0.0,0.5150856450200081,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000056344.jpg,Two computer monitors on a desk with a keyboard and mouse,1.8516771495342255,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000056344.jpg,Two computer monitors on a desk with a keyboard and mouse,2.7241097763180733,0.0,0.0030623748898506165,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000058636.jpg,A large wooden pole with a green street sign hanging from it.,2.662132680416107,0.0,2.9130030423402786,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000058636.jpg,A large wooden pole with a green street sign hanging from it.,11.324720829725266,0.0,3.274717926979065,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000058636.jpg,A large wooden pole with a green street sign hanging from it.,1.706559956073761,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000058636.jpg,A large wooden pole with a green street sign hanging from it.,2.1661996841430664,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.,0.0,100.0,0.8647635579109192,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.,0.0,100.0,0.9534981101751328,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000338325.jpg,A striped plane flying up into the sky as the sun shines behind it.,0.0,100.0,0.0008869916200637817,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000454978.jpg,A motorcycle is sitting on the side of the road next to a sign. ,2.216646447777748,0.0,1.5119245275855064,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000454978.jpg,A motorcycle is sitting on the side of the road next to a sign. ,3.416435793042183,0.0,1.6880493611097336,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000454978.jpg,A motorcycle is sitting on the side of the road next to a sign. ,5.797777697443962,0.0,0.0,100.0
fusion,/media/crk/vol3/rt/coco/val2017/000000454978.jpg,A motorcycle is sitting on the side of the road next to a sign. ,3.377538174390793,0.0,1.288512721657753,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,2.8456173837184906,0.0,1.572638750076294,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,5.803267657756805,0.0,2.2467339411377907,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,3.592974692583084,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,4.3725185096263885,0.0,0.06588175892829895,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000529122.jpg,The people are selecting their donuts at the counter.,4.187911748886108,0.0,0.0,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000529122.jpg,The people are selecting their donuts at the counter.,9.064123034477234,0.0,1.6572929918766022,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000529122.jpg,The people are selecting their donuts at the counter.,4.4289808720350266,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000529122.jpg,The people are selecting their donuts at the counter.,5.82350566983223,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000221708.jpg,Lights shine on a wooden dining room table.,1.1844217777252197,0.0,0.2834850922226906,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000221708.jpg,Lights shine on a wooden dining room table.,6.630630791187286,0.0,0.33180490136146545,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000221708.jpg,Lights shine on a wooden dining room table.,2.347770519554615,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000221708.jpg,Lights shine on a wooden dining room table.,4.74558062851429,0.0,0.023888982832431793,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000549674.jpg,Two computer monitors are turned on on a computer desk.,0.13737566769123077,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000549674.jpg,Two computer monitors are turned on on a computer desk.,5.042016506195068,0.0,0.2833572216331959,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000549674.jpg,Two computer monitors are turned on on a computer desk.,0.4249177873134613,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000549674.jpg,Two computer monitors are turned on on a computer desk.,1.6089502722024918,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000325306.jpg,A zebra that is bending it's neck backwards to reach it's tail.,0.2631381154060364,0.0,0.09869029745459557,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000325306.jpg,A zebra that is bending it's neck backwards to reach it's tail.,3.3455461263656616,0.0,2.0585915073752403,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000325306.jpg,A zebra that is bending it's neck backwards to reach it's tail.,1.9958702847361565,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000325306.jpg,A zebra that is bending it's neck backwards to reach it's tail.,2.512061223387718,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000147729.jpg,People gathered taking pictures with a cell phone.,2.0475320518016815,0.0,0.059025734663009644,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000147729.jpg,People gathered taking pictures with a cell phone.,4.508727043867111,0.0,0.18900763243436813,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000147729.jpg,People gathered taking pictures with a cell phone.,1.8211010843515396,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000147729.jpg,People gathered taking pictures with a cell phone.,2.1429337561130524,0.0,0.028429552912712097,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.0,100.0,0.0014800578355789185,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,1.4389894902706146,0.0,0.2810308709740639,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.6855275481939316,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,1.0382499545812607,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000043581.jpg,A restaurant table with a plate of vegetable pizza and garnishment,2.924426831305027,0.0,0.6041598040610552,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000043581.jpg,A restaurant table with a plate of vegetable pizza and garnishment,3.184499591588974,0.0,0.931316427886486,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000043581.jpg,A restaurant table with a plate of vegetable pizza and garnishment,1.3949330896139145,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000043581.jpg,A restaurant table with a plate of vegetable pizza and garnishment,5.361444875597954,0.0,0.5716906860470772,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000357888.jpg,a man wearing an orange shirt holding up a tiny kite,0.6594158709049225,0.0,0.0009022653102874756,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000357888.jpg,a man wearing an orange shirt holding up a tiny kite,7.3117077350616455,0.0,1.88565943390131,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000357888.jpg,a man wearing an orange shirt holding up a tiny kite,2.1538853645324707,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000357888.jpg,a man wearing an orange shirt holding up a tiny kite,0.9752370417118073,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000050165.jpg,Small train running down the tracks in the middle of a field.,1.3382058590650558,0.0,0.029040314257144928,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000050165.jpg,Small train running down the tracks in the middle of a field.,0.0,100.0,0.28981249779462814,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000050165.jpg,Small train running down the tracks in the middle of a field.,0.6981369107961655,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000050165.jpg,Small train running down the tracks in the middle of a field.,0.0,100.0,0.06649605929851532,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000239274.jpg,A yacht with people is near a pier on clear water.,1.353148277848959,0.0,0.299092847853899,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000239274.jpg,A yacht with people is near a pier on clear water.,1.4633024111390114,0.0,1.0266081430017948,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000239274.jpg,A yacht with people is near a pier on clear water.,1.3561238534748554,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000239274.jpg,A yacht with people is near a pier on clear water.,3.0777189880609512,0.0,0.0538569875061512,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000122166.jpg,a person riding on a bicycle on the street in front of some cars,0.5166128277778625,0.0,0.872272439301014,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000122166.jpg,a person riding on a bicycle on the street in front of some cars,2.477913349866867,0.0,1.0428298264741898,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000122166.jpg,a person riding on a bicycle on the street in front of some cars,0.49516502767801285,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000122166.jpg,a person riding on a bicycle on the street in front of some cars,1.2300791218876839,0.0,0.03512175753712654,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000117525.jpg,A man in front of a Christmas tree with his dog.,1.2188185006380081,0.0,0.08470658212900162,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000117525.jpg,A man in front of a Christmas tree with his dog.,6.8390727043151855,0.0,2.40410715341568,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000117525.jpg,A man in front of a Christmas tree with his dog.,1.896056905388832,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000117525.jpg,A man in front of a Christmas tree with his dog.,4.9611058086156845,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000417911.jpg,A man in a wetsuit surfing a wave on a surf board.,0.0,100.0,0.6462708115577698,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000417911.jpg,A man in a wetsuit surfing a wave on a surf board.,3.2802797853946686,0.0,0.6263166666030884,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000417911.jpg,A man in a wetsuit surfing a wave on a surf board.,0.932098925113678,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000417911.jpg,A man in a wetsuit surfing a wave on a surf board.,1.850651390850544,0.0,0.022403523325920105,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000449603.jpg,a person parachute surfing on a large body of water,0.0,100.0,0.2996699884533882,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000449603.jpg,a person parachute surfing on a large body of water,3.1011754646897316,0.0,0.2604629844427109,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000449603.jpg,a person parachute surfing on a large body of water,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000449603.jpg,a person parachute surfing on a large body of water,0.6822974421083927,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,0.44835880398750305,0.0,0.13151206076145172,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,6.632150709629059,0.0,1.9689228385686874,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,1.7233308404684067,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000516916.jpg,A desk with five computers in a row on it. ,2.031155303120613,0.0,0.045531243085861206,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",2.084081619977951,0.0,0.02338886260986328,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",7.247884571552277,0.0,2.169410139322281,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",0.8407972753047943,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",4.03941385447979,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000035326.jpg,A stove back splash with a granite design.,0.0,100.0,1.0489854961633682,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000035326.jpg,A stove back splash with a granite design.,3.2423876225948334,0.0,1.2088877148926258,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000035326.jpg,A stove back splash with a granite design.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000035326.jpg,A stove back splash with a granite design.,0.36354372277855873,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000375430.jpg,A stack of pancakes that are sitting on a plate.,0.43991561979055405,0.0,0.017546862363815308,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000375430.jpg,A stack of pancakes that are sitting on a plate.,4.018666595220566,0.0,0.8115114644169807,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000375430.jpg,A stack of pancakes that are sitting on a plate.,0.45281071215867996,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000375430.jpg,A stack of pancakes that are sitting on a plate.,3.404739499092102,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000493019.jpg,A herd of giraffe standing next to each other eating.,1.3863014057278633,0.0,1.4872267842292786,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000493019.jpg,A herd of giraffe standing next to each other eating.,2.0014844834804535,0.0,1.4472156763076782,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000493019.jpg,A herd of giraffe standing next to each other eating.,2.312058210372925,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000493019.jpg,A herd of giraffe standing next to each other eating.,0.7394126616418362,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000148739.jpg,A person in a wet suit on a surfboard,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000148739.jpg,A person in a wet suit on a surfboard,3.2132796943187714,0.0,0.27758125215768814,0.0
